split,tid,fid,text,tokens
clotho_development,-fq4_aST0j0=,MjnbliW0pv0=,A coffee kettle is trying to start up.,"['a', 'coffee', 'kettle', 'is', 'trying', 'to', 'start', 'up']"
clotho_development,JqOCX-Tqjy4=,MjnbliW0pv0=,"A mechanical noisemaker is first steady, then broken up, then became steady again.","['a', 'mechanical', 'noisemaker', 'is', 'first', 'steady', 'then', 'broken', 'up', 'then', 'became', 'steady', 'again']"
clotho_development,v5L_j20LSBY=,MjnbliW0pv0=,A steam whistle on a kettle is blaring and chattering.,"['a', 'steam', 'whistle', 'on', 'a', 'kettle', 'is', 'blaring', 'and', 'chattering']"
clotho_development,eyyDoi4a-_M=,MjnbliW0pv0=,A very loud noise with a dog barking at it in the background.,"['a', 'very', 'loud', 'noise', 'with', 'a', 'dog', 'barking', 'at', 'it', 'in', 'the', 'background']"
clotho_development,iiF3ywLhXEU=,MjnbliW0pv0=,The coffee kettle is trying to start up.,"['the', 'coffee', 'kettle', 'is', 'trying', 'to', 'start', 'up']"
clotho_development,fdWvAJi3vsw=,2Cp90c0rezI=,A bell is ringing and it gets faster as time goes,"['a', 'bell', 'is', 'ringing', 'and', 'it', 'gets', 'faster', 'as', 'time', 'goes']"
clotho_development,_MTHWLGjFDc=,2Cp90c0rezI=,A gong is being struck faster and faster with one final long strike at the end.,"['a', 'gong', 'is', 'being', 'struck', 'faster', 'and', 'faster', 'with', 'one', 'final', 'long', 'strike', 'at', 'the', 'end']"
clotho_development,pAp-5yQ5kfk=,2Cp90c0rezI=,A gong was struck faster and faster with one final long strike.,"['a', 'gong', 'was', 'struck', 'faster', 'and', 'faster', 'with', 'one', 'final', 'long', 'strike']"
clotho_development,YHkBgwTeF6I=,2Cp90c0rezI=,"A person is using their fingers to tap on a pan, causing a gong sound.","['a', 'person', 'is', 'using', 'their', 'fingers', 'to', 'tap', 'on', 'a', 'pan', 'causing', 'a', 'gong', 'sound']"
clotho_development,8edlfdXpZzw=,2Cp90c0rezI=,A person tapping on a gong or pan with their fingers.,"['a', 'person', 'tapping', 'on', 'a', 'gong', 'or', 'pan', 'with', 'their', 'fingers']"
clotho_development,ExlRJ4zpq_w=,mFhqWJoHUzE=,"In the background there were Rainforest sounds, a frog ribbiting, birds lightly chirping and singing.","['in', 'the', 'background', 'there', 'were', 'rainforest', 'sounds', 'a', 'frog', 'ribbiting', 'birds', 'lightly', 'chirping', 'and', 'singing']"
clotho_development,CyOitGSjlog=,mFhqWJoHUzE=,Multiple frogs can be heard croaking with droplets of water,"['multiple', 'frogs', 'can', 'be', 'heard', 'croaking', 'with', 'droplets', 'of', 'water']"
clotho_development,tBVZExFlZdI=,mFhqWJoHUzE=,Multiple frogs croak as drops of water drip in the background.,"['multiple', 'frogs', 'croak', 'as', 'drops', 'of', 'water', 'drip', 'in', 'the', 'background']"
clotho_development,ZzCYuTszjdc=,mFhqWJoHUzE=,Rainforest sounds such as a frog ribbiting and birds lightly chirping in the background,"['rainforest', 'sounds', 'such', 'as', 'a', 'frog', 'ribbiting', 'and', 'birds', 'lightly', 'chirping', 'in', 'the', 'background']"
clotho_development,ETeMVBtdoTU=,mFhqWJoHUzE=,Some croaking from a frog or animal sounds from another animal that makes similar noise.,"['some', 'croaking', 'from', 'a', 'frog', 'or', 'animal', 'sounds', 'from', 'another', 'animal', 'that', 'makes', 'similar', 'noise']"
clotho_development,niGP9KduadI=,saSmmzpaO5Q=,"An owl hoots four times, stops and then hoots four more times.","['an', 'owl', 'hoots', 'four', 'times', 'stops', 'and', 'then', 'hoots', 'four', 'more', 'times']"
clotho_development,U7YgVFrAcro=,saSmmzpaO5Q=,An owl hoots in an outdoors area at night,"['an', 'owl', 'hoots', 'in', 'an', 'outdoors', 'area', 'at', 'night']"
clotho_development,5hAuyl6pbN0=,saSmmzpaO5Q=,An owl hoots into the empty night sky,"['an', 'owl', 'hoots', 'into', 'the', 'empty', 'night', 'sky']"
clotho_development,umuvthRf9ec=,saSmmzpaO5Q=,An owl is hooting late in the evening.,"['an', 'owl', 'is', 'hooting', 'late', 'in', 'the', 'evening']"
clotho_development,wDoFKJpmmFw=,saSmmzpaO5Q=,An owl that is hooting late at night.,"['an', 'owl', 'that', 'is', 'hooting', 'late', 'at', 'night']"
clotho_development,c1Eshr2DZJo=,M8ahDKd7qXE=,A windy day finds someone cleaning stuff outside.,"['a', 'windy', 'day', 'finds', 'someone', 'cleaning', 'stuff', 'outside']"
clotho_development,TavRuEqY-gE=,M8ahDKd7qXE=,Someone is cleaning up outside on a windy day.,"['someone', 'is', 'cleaning', 'up', 'outside', 'on', 'a', 'windy', 'day']"
clotho_development,JyErZbe6BMw=,M8ahDKd7qXE=,The wind blows against a garage door with intensity.,"['the', 'wind', 'blows', 'against', 'a', 'garage', 'door', 'with', 'intensity']"
clotho_development,1zG8pBmT0MI=,M8ahDKd7qXE=,The wind is blowing very strongly against a garage door.,"['the', 'wind', 'is', 'blowing', 'very', 'strongly', 'against', 'a', 'garage', 'door']"
clotho_development,keq9m8FULmI=,M8ahDKd7qXE=,Wind moves item about and a rain strikes a window.,"['wind', 'moves', 'item', 'about', 'and', 'a', 'rain', 'strikes', 'a', 'window']"
clotho_development,-1AZOTTRf_E=,pLeD6VzhsjQ=,Someone is dipping something under the water and then pulling it back up.,"['someone', 'is', 'dipping', 'something', 'under', 'the', 'water', 'and', 'then', 'pulling', 'it', 'back', 'up']"
clotho_development,wPRZTpuxqrg=,pLeD6VzhsjQ=,Someone is drowning an object under water and then bringing the object back up from the water,"['someone', 'is', 'drowning', 'an', 'object', 'under', 'water', 'and', 'then', 'bringing', 'the', 'object', 'back', 'up', 'from', 'the', 'water']"
clotho_development,8Q_W7rItgMQ=,pLeD6VzhsjQ=,Someone is striking a bongo that has been placed in shallow water.,"['someone', 'is', 'striking', 'a', 'bongo', 'that', 'has', 'been', 'placed', 'in', 'shallow', 'water']"
clotho_development,2fcMdwbJhOA=,pLeD6VzhsjQ=,Striking of a bongo placed in shallow water.,"['striking', 'of', 'a', 'bongo', 'placed', 'in', 'shallow', 'water']"
clotho_development,xTnsIyYAhWg=,pLeD6VzhsjQ=,Water is making a light dripping and splashing sound .,"['water', 'is', 'making', 'a', 'light', 'dripping', 'and', 'splashing', 'sound']"
clotho_development,Xo_N8EDgTSk=,BY7SGjRY8pw=,"A motor hums faster, then slower and faster again in repetitions.","['a', 'motor', 'hums', 'faster', 'then', 'slower', 'and', 'faster', 'again', 'in', 'repetitions']"
clotho_development,UgZjjJVqnew=,BY7SGjRY8pw=,A sports car that is accelerating to higher speed.,"['a', 'sports', 'car', 'that', 'is', 'accelerating', 'to', 'higher', 'speed']"
clotho_development,jHogcPdTVLc=,BY7SGjRY8pw=,The humming of a motor being shifted gets louder and louder.,"['the', 'humming', 'of', 'a', 'motor', 'being', 'shifted', 'gets', 'louder', 'and', 'louder']"
clotho_development,_1nj9rRMczY=,BY7SGjRY8pw=,The humming of a motor being shifted that gets louder progressively.,"['the', 'humming', 'of', 'a', 'motor', 'being', 'shifted', 'that', 'gets', 'louder', 'progressively']"
clotho_development,SqeO0dEBIek=,BY7SGjRY8pw=,The whir of a machine escalates and then fades several times.,"['the', 'whir', 'of', 'a', 'machine', 'escalates', 'and', 'then', 'fades', 'several', 'times']"
clotho_development,o82Bx9lnqkU=,AudS0SZMfAM=,A machine within the factory is stamping on metal.,"['a', 'machine', 'within', 'the', 'factory', 'is', 'stamping', 'on', 'metal']"
clotho_development,iq8J1A1niA0=,AudS0SZMfAM=,A rattling of metal objects mixed with the whirring of a mechanical engine running in the background.,"['a', 'rattling', 'of', 'metal', 'objects', 'mixed', 'with', 'the', 'whirring', 'of', 'a', 'mechanical', 'engine', 'running', 'in', 'the', 'background']"
clotho_development,aYHasGlPTN4=,AudS0SZMfAM=,The clanging of metal items striking each other and being repositioned.,"['the', 'clanging', 'of', 'metal', 'items', 'striking', 'each', 'other', 'and', 'being', 'repositioned']"
clotho_development,3RdhuMiqgv4=,AudS0SZMfAM=,Thumping and pounding and clinking of metallic objects.,"['thumping', 'and', 'pounding', 'and', 'clinking', 'of', 'metallic', 'objects']"
clotho_development,G3FWi0DyFeg=,AudS0SZMfAM=,a machines is stamping on metal in a factory,"['a', 'machines', 'is', 'stamping', 'on', 'metal', 'in', 'a', 'factory']"
clotho_development,QbFFokCtcT0=,XBGzm4akkIA=,An airline jet engine is on while flying in the air.,"['an', 'airline', 'jet', 'engine', 'is', 'on', 'while', 'flying', 'in', 'the', 'air']"
clotho_development,eFlo0jBoB_o=,XBGzm4akkIA=,Blowing wind outside of the window of an airplane flying at high altitude.,"['blowing', 'wind', 'outside', 'of', 'the', 'window', 'of', 'an', 'airplane', 'flying', 'at', 'high', 'altitude']"
clotho_development,VtjbmOtcLLU=,XBGzm4akkIA=,Factory machinery runs at a consistent and steady pace.,"['factory', 'machinery', 'runs', 'at', 'a', 'consistent', 'and', 'steady', 'pace']"
clotho_development,UuqMK6VepRM=,XBGzm4akkIA=,Industrial machinery is in operation and working at a steady and regular pace.,"['industrial', 'machinery', 'is', 'in', 'operation', 'and', 'working', 'at', 'a', 'steady', 'and', 'regular', 'pace']"
clotho_development,r8TVU3fUVQ4=,XBGzm4akkIA=,Wind blowing outside of an airplane window at high altitude.,"['wind', 'blowing', 'outside', 'of', 'an', 'airplane', 'window', 'at', 'high', 'altitude']"
clotho_development,4bWlRyXXpL0=,xgkmcm4z7pQ=,A large flock of geese make noise near a rippling pond of water.,"['a', 'large', 'flock', 'of', 'geese', 'make', 'noise', 'near', 'a', 'rippling', 'pond', 'of', 'water']"
clotho_development,Z_kwwrco-Qo=,xgkmcm4z7pQ=,A large flock of geese making noise next to a pond outdoors.,"['a', 'large', 'flock', 'of', 'geese', 'making', 'noise', 'next', 'to', 'a', 'pond', 'outdoors']"
clotho_development,UO7d7SoiYiU=,xgkmcm4z7pQ=,Multiple ducks quacking back and forth to each other.,"['multiple', 'ducks', 'quacking', 'back', 'and', 'forth', 'to', 'each', 'other']"
clotho_development,QEqkbebNVb8=,xgkmcm4z7pQ=,Multiple types of bird noises continuing with differing frequency.,"['multiple', 'types', 'of', 'bird', 'noises', 'continuing', 'with', 'differing', 'frequency']"
clotho_development,j3nAV2KxWT0=,xgkmcm4z7pQ=,Several ducks making a quacking sound and getting loud and rapidly.,"['several', 'ducks', 'making', 'a', 'quacking', 'sound', 'and', 'getting', 'loud', 'and', 'rapidly']"
clotho_development,0yKqVaPMItA=,G6isGNvEXjU=,A heavy rain coming down outside and falling off a roof and onto the ground.,"['a', 'heavy', 'rain', 'coming', 'down', 'outside', 'and', 'falling', 'off', 'a', 'roof', 'and', 'onto', 'the', 'ground']"
clotho_development,wK9g1ME0txg=,G6isGNvEXjU=,Rain water from a storm drips off a building without the eaves trough onto the ground.,"['rain', 'water', 'from', 'a', 'storm', 'drips', 'off', 'a', 'building', 'without', 'the', 'eaves', 'trough', 'onto', 'the', 'ground']"
clotho_development,xtC1occNPV4=,G6isGNvEXjU=,The rain is coming down heavily while it is hitting the roof.,"['the', 'rain', 'is', 'coming', 'down', 'heavily', 'while', 'it', 'is', 'hitting', 'the', 'roof']"
clotho_development,gmAhIl4bPWM=,G6isGNvEXjU=,water is falling as the rains drops over different surfaces,"['water', 'is', 'falling', 'as', 'the', 'rains', 'drops', 'over', 'different', 'surfaces']"
clotho_development,arBghimlsO0=,G6isGNvEXjU=,water is falling as the rains drops over many different surfaces,"['water', 'is', 'falling', 'as', 'the', 'rains', 'drops', 'over', 'many', 'different', 'surfaces']"
clotho_development,5jgSkpi7ka8=,JGDWOYI_USQ=,As the wet finger circled the rim of the glass it produced a high pitched hum.,"['as', 'the', 'wet', 'finger', 'circled', 'the', 'rim', 'of', 'the', 'glass', 'it', 'produced', 'a', 'high', 'pitched', 'hum']"
clotho_development,QIQybn8Xu44=,JGDWOYI_USQ=,"A set of four loud whirs repeats eight times, followed by silence","['a', 'set', 'of', 'four', 'loud', 'whirs', 'repeats', 'eight', 'times', 'followed', 'by', 'silence']"
clotho_development,8WCNW_ZcNJc=,JGDWOYI_USQ=,Eight sets of four loud whirs before there is silence.,"['eight', 'sets', 'of', 'four', 'loud', 'whirs', 'before', 'there', 'is', 'silence']"
clotho_development,dIY5TJvoJSM=,JGDWOYI_USQ=,High pitched hum of a wet finger circling the rim of a glass rim.,"['high', 'pitched', 'hum', 'of', 'a', 'wet', 'finger', 'circling', 'the', 'rim', 'of', 'a', 'glass', 'rim']"
clotho_development,jJN1jd4CWdQ=,JGDWOYI_USQ=,sirens start going off and then it stops,"['sirens', 'start', 'going', 'off', 'and', 'then', 'it', 'stops']"
clotho_development,5MSXAjJFk1M=,Zt7JNt9A548=,"A hammer striking the side of a large, hollow metal container, and the sound echoing inside.","['a', 'hammer', 'striking', 'the', 'side', 'of', 'a', 'large', 'hollow', 'metal', 'container', 'and', 'the', 'sound', 'echoing', 'inside']"
clotho_development,XkXfnL92ihI=,Zt7JNt9A548=,"A knocking pattern of two knocks, two knocks, a single knock, and a single knock is then repeated.","['a', 'knocking', 'pattern', 'of', 'two', 'knocks', 'two', 'knocks', 'a', 'single', 'knock', 'and', 'a', 'single', 'knock', 'is', 'then', 'repeated']"
clotho_development,bSZyHXHladQ=,Zt7JNt9A548=,A person is hitting hard glass with a tool.,"['a', 'person', 'is', 'hitting', 'hard', 'glass', 'with', 'a', 'tool']"
clotho_development,C05HeY4yMp4=,Zt7JNt9A548=,"Knocking can be heard in a pattern of two knocks, two knocks, a single knock, single knock and then repeat.","['knocking', 'can', 'be', 'heard', 'in', 'a', 'pattern', 'of', 'two', 'knocks', 'two', 'knocks', 'a', 'single', 'knock', 'single', 'knock', 'and', 'then', 'repeat']"
clotho_development,DJLSwGnjQ64=,Zt7JNt9A548=,Piercing raps on a hard surface resound intermittently.,"['piercing', 'raps', 'on', 'a', 'hard', 'surface', 'resound', 'intermittently']"
clotho_development,3HVv7remKQA=,oYrFe8CS6XE=,A person is shuffling through small jingling objects.,"['a', 'person', 'is', 'shuffling', 'through', 'small', 'jingling', 'objects']"
clotho_development,_2yLvRlAAvw=,oYrFe8CS6XE=,A person is shuffling through small objects that jingle.,"['a', 'person', 'is', 'shuffling', 'through', 'small', 'objects', 'that', 'jingle']"
clotho_development,SnMnd4mtmZw=,oYrFe8CS6XE=,Someone digging through ice in an ice machine with a cup.,"['someone', 'digging', 'through', 'ice', 'in', 'an', 'ice', 'machine', 'with', 'a', 'cup']"
clotho_development,ywDqNqw8Ft8=,oYrFe8CS6XE=,Someone is cleaning out ashes from a fireplace.,"['someone', 'is', 'cleaning', 'out', 'ashes', 'from', 'a', 'fireplace']"
clotho_development,KtHj5mnXITQ=,oYrFe8CS6XE=,Someone is digging through the ice in an ice machine with a cup.,"['someone', 'is', 'digging', 'through', 'the', 'ice', 'in', 'an', 'ice', 'machine', 'with', 'a', 'cup']"
clotho_development,RsIxg_eH_qw=,EDc0EtsBtuM=,A heap of silverware is being shuffled around.,"['a', 'heap', 'of', 'silverware', 'is', 'being', 'shuffled', 'around']"
clotho_development,8hkKwMwDyC4=,EDc0EtsBtuM=,A large group of metal cutlery jangles against each other as they are jostled.,"['a', 'large', 'group', 'of', 'metal', 'cutlery', 'jangles', 'against', 'each', 'other', 'as', 'they', 'are', 'jostled']"
clotho_development,Pis2OopaaoI=,EDc0EtsBtuM=,Pieces of small metal are hitting each other and making noise,"['pieces', 'of', 'small', 'metal', 'are', 'hitting', 'each', 'other', 'and', 'making', 'noise']"
clotho_development,nLcRgAbmdi0=,EDc0EtsBtuM=,Small pieces of metal are striking each other and creating a sound.,"['small', 'pieces', 'of', 'metal', 'are', 'striking', 'each', 'other', 'and', 'creating', 'a', 'sound']"
clotho_development,qPLpOi1GH9A=,EDc0EtsBtuM=,The clink of silverware filled the air as he sorted through it.,"['the', 'clink', 'of', 'silverware', 'filled', 'the', 'air', 'as', 'he', 'sorted', 'through', 'it']"
clotho_development,EodqMKRHcew=,Qdb4C7FHIW4=,A person pouring several small pebbles into a container.,"['a', 'person', 'pouring', 'several', 'small', 'pebbles', 'into', 'a', 'container']"
clotho_development,SqgG8EZutmw=,Qdb4C7FHIW4=,A person pours several small pebbles into a container.,"['a', 'person', 'pours', 'several', 'small', 'pebbles', 'into', 'a', 'container']"
clotho_development,xhEXBF9YGto=,Qdb4C7FHIW4=,A forest machine is churning and grinding wood.,"['a', 'forest', 'machine', 'is', 'churning', 'and', 'grinding', 'wood']"
clotho_development,mZaWdJG8XyY=,Qdb4C7FHIW4=,outside wind and rain falling without any change,"['outside', 'wind', 'and', 'rain', 'falling', 'without', 'any', 'change']"
clotho_development,u0vCYp9U_As=,Qdb4C7FHIW4=,woods chips are being churned and crushed in a machine,"['woods', 'chips', 'are', 'being', 'churned', 'and', 'crushed', 'in', 'a', 'machine']"
clotho_development,r38ZA5VX1e8=,CBSem2fplpw=,"A group of people are speaking, while music is lightly playing in the environment.","['a', 'group', 'of', 'people', 'are', 'speaking', 'while', 'music', 'is', 'lightly', 'playing', 'in', 'the', 'environment']"
clotho_development,h-sUuvrdNHQ=,CBSem2fplpw=,A group of women talking to each other while walking.,"['a', 'group', 'of', 'women', 'talking', 'to', 'each', 'other', 'while', 'walking']"
clotho_development,6xpL1Y5E1G8=,CBSem2fplpw=,Music is barely audible behind conversing shoppers in an open air market.,"['music', 'is', 'barely', 'audible', 'behind', 'conversing', 'shoppers', 'in', 'an', 'open', 'air', 'market']"
clotho_development,5tAHBEoJIHg=,CBSem2fplpw=,People are talking and walking in a crowded public place.,"['people', 'are', 'talking', 'and', 'walking', 'in', 'a', 'crowded', 'public', 'place']"
clotho_development,CayvZJ3gOKc=,CBSem2fplpw=,Several people talking with faint music playing in the background.,"['several', 'people', 'talking', 'with', 'faint', 'music', 'playing', 'in', 'the', 'background']"
clotho_development,aSK0CCBqTFg=,jLWQw-jK-uE=,A bell is being rung in such a way that it produces different tones a pitches.,"['a', 'bell', 'is', 'being', 'rung', 'in', 'such', 'a', 'way', 'that', 'it', 'produces', 'different', 'tones', 'a', 'pitches']"
clotho_development,mWbo1J7LFbY=,jLWQw-jK-uE=,A bell is rung at different tones and pitches.,"['a', 'bell', 'is', 'rung', 'at', 'different', 'tones', 'and', 'pitches']"
